client_id,recommended_strategy,forecasted_value_year_1,forecasted_value_year_2,forecasted_value_year_3
c458d67b-8559-4678-b4fc-1cba6c654621,Conservative,57189.004716730364,105275.99262102503,122447.77875296868
b1617820-9375-4da4-b10b-1b89b10b81dc,Aggressive,95040.57322437348,120435.02555995689,148243.01948780185
7eabd70e-528c-4c70-837d-fc1fd1430525,Conservative,30926.828427031287,42819.87056947472,113359.02984509141
b8f0c5be-6f7c-4dd4-bc0f-11fd6e645a20,Balanced,17600.902359143132,43636.62798819468,66784.89116990352
c1015e10-4ffa-4454-95ae-a0720c02248f,Balanced,15316.03628483884,63213.922395950896,103744.74568174555
ed76d200-2269-4ccf-ab96-cff2ac375b80,Aggressive,79840.51496881973,92069.57540479781,97222.94852092124
4e197e2b-97b4-4b67-8f34-46634b4eba83,Balanced,30260.954974295997,51268.83651699092,56304.09418047225
6f1b7e68-e68a-4bdd-aadd-f0a12be96f12,Balanced,52030.14507798382,67603.99402545503,134320.76725674726
4b9b8013-2d61-41c7-9736-767615c6a5f3,Conservative,30104.707893627634,79345.54572120344,112494.65671222977
406fa960-0dc5-48c0-92bc-90b5e2c9d2d9,Conservative,22021.732837323296,27468.956084899517,109315.9822405723
6d4dab9c-c280-4f38-b4c0-44bf4e77ec59,Conservative,44445.23945284714,57089.5332997917,57592.40387100762
43c5bb64-bb29-4036-bff3-07e1829cf0f0,Balanced,39425.95887505828,62460.43067718089,147796.77128599177
e194282a-039d-47c2-8480-e83961bb2ab3,Conservative,45716.903154618485,94846.90002177103,133265.73723499733
365df22f-7477-49fa-aeb1-7f2ccc501db8,Balanced,41681.275242134616,80540.2932629628,101087.7998640932
43354ab3-6aa2-4d62-b700-ff29213f6ba4,Balanced,19784.516925860324,22909.487902067332,85532.46631108742
cec02d3d-fae2-466c-b594-0317c9b3507d,Balanced,31717.45392092684,51608.54189422043,63670.770628220394
c6eb7051-1ef2-4f7a-bdd9-4de76aeb187f,Conservative,24210.337572867644,78442.25872842985,90720.41475100073
db187ab5-3b8f-4fd2-bd8a-eec56b8b5d0f,Balanced,19455.826511966367,32544.014335765987,75784.3664400834
bb995348-71c3-4c75-9677-719f5eb92a74,Aggressive,66978.45747626493,106955.62596984903,136236.6744903393
1827aad9-6b1e-4ddc-af5f-8c8ae0c55cdf,Conservative,49307.99411968971,104508.01552230334,143247.06836798356
9be1d63d-aebd-4568-879f-a4ce8010562b,Conservative,59668.3415544842,94489.66918256007,136696.81689710973
a2b28061-ab29-493c-b35e-b668edac2aa2,Balanced,28065.454196227416,80120.86747163392,147252.715791743
9eeed9c2-e071-48ad-8433-8e0262194a82,Conservative,49350.25702551082,116235.81775004696,118489.10566533306
c8bf79f1-eacd-4153-a4bf-0851fd44b755,Aggressive,85476.37394501264,90014.3712923431,95014.17513777995
e1a43082-8c7b-4f18-bed5-2a2eda4f58f0,Balanced,62675.77241422969,97559.2929138304,100310.13972274595
1dc6fe17-c5e0-4876-b046-e5c4ec27877c,Conservative,27838.201086928682,45811.7531606421,79971.2346339028
c4d76e71-dd4e-41d8-8301-3beaf7c848fc,Aggressive,29310.080498319578,33957.81703195484,128349.48197597761
31f60cb4-10c6-46f8-8e2b-5db4a82db37e,Conservative,118646.31891635548,134734.1859516442,147474.0321806772
00d13574-f50f-41f4-aa6c-790d36e21676,Aggressive,29491.514415746657,38589.27661905839,81387.10170338122
2af822d5-7f33-440c-a2ef-ba0d380fe954,Conservative,25325.35564485973,92898.55142432451,125912.63556499284
76b6a249-a17d-4e3c-bdc6-6b640c457d1f,Balanced,61723.14041260293,73804.42575268736,87124.28657751015
0597cba0-8cbc-469c-86bf-67d9c2164f8e,Balanced,55638.54383908644,67996.48290497367,84023.70396323354
bdb2718e-6d30-4607-87b8-c8c1ec5c1a5b,Balanced,78246.50383890315,120059.1846875939,120195.66132642311
9f9a092f-3a53-4515-a2f2-1efc7d979ef9,Balanced,52137.76791156327,103665.59316612656,131970.54049945745
d3019c28-a72d-4cd6-ba1c-757d3ef212d0,Aggressive,19928.494657483225,64653.728531776615,117076.66417839199
4b0b8121-76f0-408b-8707-89a0c32dbf26,Conservative,35463.25557796541,49979.46037247855,71118.64302542142
8243f1a2-21fa-4625-9459-111dd561d57a,Balanced,53441.62279369462,96762.16882714111,119473.52359640636
04ff0d33-7683-434e-a033-02ba427f01ba,Balanced,15383.325979809937,29681.58643517983,70969.70816146959
57a60790-fb07-45d9-81da-956427c14573,Conservative,41834.96162400383,54535.39613634776,125384.39107747124
60a7a8a7-27aa-4efb-b1ac-bbe892dfe27a,Balanced,72681.35908127771,85114.91756925128,137711.72960050427
0bfe9f26-571d-49dd-9d5d-2ef242ce5719,Aggressive,25123.196628397156,44779.612382229185,124270.96034147654
5128d100-397e-4d60-8ea5-4d05a831c591,Balanced,39943.417843050906,79228.73346312527,85065.6897267163
d33e0796-9811-439b-b221-09314411e502,Balanced,83826.26723016097,112622.41113039083,142597.57156741704
d51c7c53-911c-466f-9951-66a1a8bb510d,Balanced,18884.325963780488,35976.36488101768,103328.78339780813
47570613-e7d7-4310-8c33-8405ef7a1122,Conservative,25684.075182079527,56192.58523804866,97344.35404261883
0d5f9ba0-d5c4-4f16-b95c-f03d1e062f95,Aggressive,23646.9322299511,75059.91304315485,111574.4420246737
6490ad17-d0d6-4867-8ac0-da663028911f,Aggressive,98080.25895984404,99727.41412027074,121312.99576862318
96186794-b759-440e-8753-dcb357ce7499,Aggressive,59647.456067452185,67979.6971184882,104236.55153472787
84a3b086-d0b9-434c-8447-75b8393e6160,Conservative,80484.01051943851,114113.97023996818,145787.1490677161
6bd8d229-8c28-4eab-8697-5cdf67f24da7,Aggressive,75132.3282480812,91347.87028878566,113531.90535922592
8adb86e1-beb9-4c05-8fea-a26b91c2645f,Balanced,25914.166908445368,28869.379239708614,103475.6685940812
002bb7ef-d74c-4762-a0a9-742d7303a147,Balanced,73654.73969155585,94955.99044681258,101748.15007280541
e88077c2-e42f-4a7d-ae59-cd25c5ed1af2,Balanced,23958.792654916477,55550.07689607417,120823.33395077764
ad2cd276-69fa-4203-9f67-c68d5e72678d,Conservative,43029.182491607135,120870.37053158767,145968.58660388624
ce0e5526-d3d5-4b92-ac96-32fde76ce5d3,Aggressive,58648.92005713364,106956.08272733883,129638.68017554304
d507811c-3f39-4e2e-aeaf-fe9df3256aa8,Conservative,68128.0976799028,98418.78776803896,132498.32520664047
7ad4b0f7-01b9-46ad-aff0-08dae9d410ea,Conservative,25094.31644299318,26138.795855825898,137535.4938981482
35923079-97d3-4b62-8bfb-d709976b9418,Conservative,41766.56443800961,79312.94559438653,102887.85709315079
f2ca4397-9820-45a6-b7e4-478df22c67da,Balanced,15510.597413191395,43506.86833761141,72350.02376865438
4a6bed0d-adcc-469b-bd0a-881a6b326a49,Balanced,64131.73575486933,68824.956449738,146318.42701266502
1f983875-55bb-4c2f-aed1-10565b9b6d56,Conservative,33727.82500841054,104850.73252758583,105675.03280010135
a14189ee-1fe1-4c18-8b06-bde1415bdad5,Balanced,88335.09814286884,106786.73573716698,109122.4982211151
28373f95-6b41-4797-8f48-6499258eaa52,Aggressive,62890.89657161518,73706.80241828514,87885.4856532679
64cd7d68-feca-4f2d-8c20-438b9ec9463f,Conservative,75624.94956847177,109557.84525004313,138940.8795837875
1a0da2a3-0cbc-4c08-ad07-90367130c3b8,Conservative,16844.57990062517,111155.33389251125,116547.06250885545
af138fb4-ccd7-4d37-a02d-6bf0c3187a85,Balanced,16802.688682739874,17606.900780193868,43893.62881250278
761702ec-e2a8-406a-9906-22c29bac06cb,Balanced,17606.93568810663,59897.79019523139,131335.6014756281
508af3a8-8489-4ee6-9151-3244be48b406,Balanced,49608.51324492268,56930.07479997405,101348.35942249894
effea28a-c6ff-43aa-abc4-c3a6faccaf69,Conservative,88521.64177270613,141474.5768542682,144964.24810025148
febaf020-2894-4cf2-90c4-d8d4fd7ff7f7,Balanced,35725.25163164766,69636.67836445992,107165.2994113628
2d1762c8-9539-4944-a00b-aeb57121aeeb,Balanced,65796.31558778028,66464.29837360373,66701.04468767895
c10879a7-89a6-4aac-95a3-d4c0b798346b,Conservative,96773.71799060452,135369.69101721444,146461.44422979743
f0c505aa-293f-4b02-93d5-604d546df1a7,Balanced,55962.161439887735,109410.57326877386,128382.72878348318
4b418ab8-cb69-4fa0-9e3c-742e81422aa2,Conservative,52112.360579248954,94096.93142810847,141007.2332667738
8485eabf-9624-4022-bc7a-8ebe4dc10f9c,Aggressive,26953.726375430433,80039.92918967827,146091.58343859433
7fca6a81-b3f8-45b3-9af1-b2362b074203,Balanced,39132.344703864626,64310.52959770891,80557.70966080778
33062329-2730-47a8-9633-8f17c3f5fa18,Aggressive,36108.13745152272,86023.1199391761,141574.07207231212
7eabcd5f-90bd-44c0-8181-8582456e2f2e,Balanced,24434.711751826362,56477.70928485412,78365.7509551083
977ed741-c821-4931-b7cc-fec6a0a1efaf,Conservative,26177.168283306437,114015.58515973417,146358.50035882602
6d266b76-c36e-44a1-9ef2-baf0ca7d3485,Balanced,75032.96867249644,90990.43507758592,130329.59448033723
4df47262-3bb3-4dc7-99ad-54fe2a9ca8e4,Conservative,86765.40683733973,124478.97174725294,133699.20638585303
0798378c-5a4d-45e0-af26-fc9c3d7f7dbe,Balanced,69186.36196871998,81062.12437831925,108739.69733100738
cc882d82-8230-4f93-ac83-4fc79662afee,Balanced,29523.246866800117,122827.03938280886,129262.04052762731
ce233d60-50a3-414d-aca3-89c2f189e520,Conservative,33655.7165374941,81759.76434599391,147336.65410460118
866a6794-016a-493e-9a1b-ccd307759cf1,Aggressive,70885.72369966403,128620.44220932313,147090.89876734826
d9607da2-d459-47a4-9868-412dec8c0d9c,Conservative,15874.259965557841,18646.271826052296,104950.65950567868
0fa61121-ff0f-4f04-b5cc-aa45f9e78500,Balanced,50483.31072760925,53283.29961800642,57653.691220878645
a8152c65-0471-44e7-96ba-501d561de89f,Conservative,16173.229613745418,49140.091691338675,105284.60979224437
8a9c483b-9d54-4159-8c2d-41730178b31f,Conservative,59241.76210796945,70898.49563745268,75187.77446379379
7c9cbb14-079c-4076-9a13-0dc3c8ebcc2f,Conservative,70280.29208788008,83147.95652151061,134307.44255192816
8092ba98-d5e0-415e-b6c8-16354f0898c5,Aggressive,50694.935828278234,66079.7829464578,92064.11017261168
7ad7d1f3-99b8-404e-83b3-b746cc04b4cf,Balanced,32082.607992016456,89324.95747487868,110856.00051434147
254a8471-2721-4c80-ad03-df63904decab,Conservative,99961.63622828384,105878.75937323102,137354.97445534146
db00bec9-da63-4a11-a5e5-0ef68257651c,Balanced,37888.980119498025,52524.52947846302,84037.70564427765
845a5aa9-1f48-47b7-adaa-078e8d01e2d8,Balanced,45029.35302180475,51165.13678745239,141387.75210333953
a645e359-9d4b-47fb-9af7-f23d78e6e6ff,Balanced,39958.311798024064,42765.61398760227,122851.50569514064
3ce3e8f1-2b2c-4027-99a5-22c88648b145,Balanced,44456.139894036736,81841.638522648,92449.02052174527
54b0bb9f-79ca-4fa0-a543-51cd42939ed0,Balanced,28898.979601978022,59320.16424014935,68180.61006769293
7f633689-a155-4a57-ab1b-78404366e903,Balanced,27127.415309641972,68940.51639074335,136176.68099157594
6797f149-4950-456c-9783-efa3b054d898,Conservative,90534.61342880788,103972.36086737514,143359.06018937533
423563df-c775-4505-b58c-4b8e9253babc,Conservative,25008.65495260862,97387.57912721117,146813.4817712327
4f08471f-2a07-44e7-8bce-4c7af69f9b9f,Conservative,27525.68403085758,111526.0376624773,147472.64910655728
2399b02e-8f45-446c-825a-ae6708235f8b,Balanced,18832.543442019036,48521.09191564365,51954.39336195403
aa469fd7-5517-48a7-b6eb-9d2cb52e1547,Balanced,48300.16425709324,111798.70515200659,114777.36038999699
d29c9d72-f285-4fdc-913b-52f8e2925bc5,Balanced,81729.57224822845,111581.89318706072,146061.68575172045
873f6d03-fc21-46db-b560-62b0decd1a44,Conservative,76595.21669918302,88169.65139323591,142260.91809996462
b076b0d6-ba91-49fd-a8ad-d06aace191f6,Balanced,53819.64872433096,57174.34826952564,78735.51302948457
186c7a4d-4505-4041-8b26-25a3aa8fafd2,Aggressive,35686.20031369767,42931.60061079642,71895.24910249008
fd79103b-9545-43cd-863a-bcc8ca0c6039,Conservative,38248.03501167157,50514.73164145099,134085.4733151747
f7a36aa4-b901-4b13-b55b-6c2f5471a75b,Balanced,74933.59570144553,85012.05017216798,123103.11704799395
f94dc681-ae3f-4e64-9285-5fddde83ee98,Balanced,75206.3067234977,96315.17355765485,117722.6575546395
fe7f349f-427c-45ed-85e7-6d2df39737a8,Aggressive,17162.19597920376,94404.7863320828,114773.03064659632
42c615c4-a41a-4250-ba06-7da0832bef38,Balanced,89960.88953480369,91262.76500282354,92703.14819274042
9341a8a7-5dbf-4d37-ae36-e84f54daf922,Balanced,118462.41467004875,121263.95231830252,142894.10804716276
789697eb-ada5-4cee-be8c-2062bcfedde4,Conservative,33508.0778699157,98015.00063697345,144037.67924738105
f39a23dd-c020-4bf3-bab2-82d4ec6e66af,Balanced,19760.690737230885,50963.087908006215,101858.72616198748
cd6b394f-a2cd-4b88-b5b0-1a423bbdd596,Conservative,97025.50147671417,99009.73985064894,102875.76678888475
f737fbbb-1291-4d9b-9d29-770625d1ee7f,Balanced,17268.522147675103,17857.60858424221,110153.09106688842
957ccd59-aa9c-47a7-9d7f-f4abde05a368,Balanced,57626.088630527534,58850.3826392649,85736.4549592969
9f8414ac-6706-497e-8c42-3b0ad6f55d52,Conservative,53444.73389882578,127721.51265857015,141104.61572006688
eb519bf3-54e9-4b8f-9f57-32c8aa5973ec,Balanced,62414.65764944005,62706.49965310715,84187.21429481215
49e74176-dd7a-43e4-8ec1-f462cb8bf413,Conservative,119555.88459547506,121929.87940146642,142068.98572889352
8340ef45-e61c-4b91-af2f-09f9f4e2efa2,Aggressive,90193.69069677766,104859.30119614072,122248.09097203457
fc69017b-0661-47c2-8d13-5f2a5f926724,Aggressive,64554.75084682854,80899.0204949577,138247.18053263996
d2407485-48d8-4133-bd5f-3705c9252c8d,Conservative,39858.68592259899,43724.52697468882,106933.09686760843
1fd59c13-7312-4141-941b-7b8a99d9ef8f,Aggressive,31912.140703002668,62145.597813440785,113880.07311867939
42354124-7a85-4a6f-905e-ba9bd5b4cb7d,Aggressive,27641.871871107815,43457.318946199375,64078.53050944527
4bf6f7f2-dac2-4bfe-a503-5fd90cfd857d,Conservative,21637.108938328485,88301.7002371458,102536.58841531615
d8f43076-0296-4883-a24a-c5589016d6a6,Conservative,31997.76432521197,32502.31777222028,96998.20590518374
6ae0edba-49e1-423d-b005-db22003ae278,Aggressive,22739.034325497996,28961.4443885282,124128.71816801543
f7c35622-4e0b-4986-be58-41eb6bd99783,Balanced,38840.85864863054,42123.73914221056,49374.24624237857
f99b12c3-530e-4db8-8c63-d3228c42215f,Balanced,101547.62349908856,134824.92400430742,142381.37297043455
da878446-c118-4359-ae99-ee8589a64260,Balanced,54685.47148266247,143890.26720258343,149732.67930245918
a16fb0a1-4194-4093-9155-5093bc1140a8,Aggressive,52583.827311333895,131817.47982946457,147951.5566927089
9a1685f3-0dcb-48f6-babd-da01b4c29337,Aggressive,34728.78584701462,56561.24175062988,113689.64105409007
f378c7f6-af6b-4655-8b99-0f992811a1ef,Balanced,15293.371028168305,71448.77577649223,143055.4956088722
011899d1-2d9f-4c80-abf6-56c75ebb0902,Balanced,65441.60201605424,126052.457331297,139818.929814724
40987db0-e8ae-4707-ab04-9f629c383b0c,Balanced,16970.031275462392,58469.94806081323,143746.82330210757
fe28abe0-54bc-46c2-9d79-5544ea1df1b1,Balanced,50226.971561204955,53289.98243128517,107697.4318862862
ee6288eb-f111-406a-a13b-fec04cdfa204,Balanced,17784.410343071824,75213.41903752914,78381.13604294372
5f7d102f-60bc-4402-9c09-212bf29e3e9c,Balanced,22133.51529483094,117063.21990863475,138044.48320368864
886ffbbf-fe97-4b10-820e-4942fc1455e3,Balanced,20150.742203730446,84810.40744064515,134039.19144281137
0ed40e67-87e0-43a8-a2da-66a8b0f13e53,Conservative,22990.61498492192,79122.76490819911,147390.8422360829
47fe8b47-afc1-433a-a060-59ee1f0069ed,Balanced,87329.36416994208,103981.10881161042,128242.10723318568
4c4c350d-f254-43de-9b32-3c8d9f197fe0,Aggressive,23925.14884481158,47869.51692266976,127049.06242050951
46ea8244-ecaf-43f4-adea-8d756601b480,Aggressive,22646.26397720038,97251.36152094905,141662.84027048587
e042e33b-4c80-4f64-a225-b4a3163a0f26,Aggressive,26779.134189324992,65871.9371413849,67980.60202099546
18e15f22-efe3-46a2-854b-8d9f0d7068fd,Balanced,22879.942927785014,111184.27784300712,113284.33550775729
e7c679ca-c782-4c67-8ab9-e8b3c22ee6b0,Aggressive,52863.34700082286,133189.93435512483,143252.74754854213
72d989fa-ca92-402b-84cc-6287f2513889,Balanced,49057.80910610132,132366.7522692728,145202.06707944022
778352e6-c07f-4590-bf6c-616af9f0a426,Balanced,15794.22044360015,55238.21208711853,114719.5894616758
52922f25-90f2-45a9-83ab-4fece2aee7c1,Aggressive,83427.31972018971,103606.53334211661,149329.5349583314
4a6e730c-8991-4e06-95c0-02011aa6b7ea,Balanced,54665.64611145039,117355.0778675729,119478.42869970527
f7847168-c330-450c-9563-a875afa3e0b2,Balanced,19582.11411998883,37613.18231892543,141226.40041847795
d890d60a-dbd3-434d-85e9-676f14a2170c,Aggressive,64939.25917352345,86108.64530760539,116769.1180124769
2850af3b-9849-41de-8010-eee4ec3723af,Balanced,46599.38009472747,115378.64616458966,130241.02650079438
e947d2e0-d505-4294-ae13-c2b0681c9ae0,Balanced,22825.282744307016,45076.851342763024,52673.331627188076
beb1a6e5-0edf-44d5-8662-67c4308b55e4,Balanced,46747.88707606374,71508.43558092357,146039.7116449808
d27b4b62-ad6b-44a2-82a3-25420cf1ff9d,Balanced,26715.618883064737,48033.91155584017,107057.61735413747
705abeca-64cb-4104-abd5-d6d72d393b20,Balanced,60726.81864229688,68420.58007794098,76985.37029555737
4c8235c2-7891-4ec3-a88e-a77403c76507,Aggressive,28317.24624378377,101026.77052791313,117469.87432369727
7a54e5db-151c-4218-9cb8-927b1971a0bd,Aggressive,52015.64028134585,96493.7048109167,106641.84476239223
49d92f9c-b6f6-416c-86c8-0254ca8528e9,Conservative,38632.78320274697,85745.30715667919,130281.18966166938
e7fb3133-af89-4ad4-a387-1cbf4d149e12,Aggressive,74019.45514067539,127405.6132027628,145946.93588179356
ac6808f2-8f36-42d4-9ef8-21e0aa014a54,Conservative,52950.05185563218,132365.99379465583,137319.652052204
1037ac76-d5a7-4b6a-abe8-57c2a3de76ed,Balanced,28484.536359087197,50012.036874568425,50258.351914800674
98bd893f-0bf4-44c6-b787-1e4a71dbf2b3,Balanced,69743.30146932756,118361.8599298128,131760.6647412885
c9d2dc2f-f61c-4c39-877c-a736aa9bdd8d,Balanced,118146.49078947604,131481.120080486,134200.8601723202
4157f101-4058-44bd-91a2-5d2db20376f7,Aggressive,54221.836050991435,73652.24327335868,114229.22475932207
6bcbb407-7ac3-4640-b072-0cfefc08f0a8,Conservative,32913.11154628613,69233.121399865,71448.04502254221
eb0c01dd-3c02-4f6a-8f88-4d1a9ab04594,Aggressive,75664.24753087015,76930.22531100581,102933.6529483105
c9d81a14-d8bc-4293-9cd2-11fd38d85d14,Conservative,19932.216892122888,109906.54721354347,110589.34852073112
22db1215-4729-451b-b5a2-01b72f53af5f,Conservative,80160.09349425207,80967.13862373047,83309.63034649407
1e29d1d8-853c-42ff-88cd-1f8ec3e9088e,Balanced,17947.44099216194,91773.16826296877,96012.79565150042
5b5ea2c0-318f-4515-abcb-b0d35588a5db,Balanced,90961.35131025166,116969.85697609597,131672.20498269532
e0c1a9c9-672a-43c9-b5f9-7314c7a0f9b6,Balanced,79452.5036912458,80433.65394271247,103500.05210916551
c9f7d4be-143d-442f-ab2b-6c41552546bc,Balanced,34575.25260157048,71261.99254713117,129483.45585733515
b12c6ceb-db8f-45f7-98cb-cddf5d0a9cfb,Balanced,50861.14862991838,65423.15484106338,74622.17592819264
c13cf606-380f-4752-ae76-da95c62a8841,Aggressive,76195.03650774455,92726.84387348277,146693.04167633402
0164a152-ab70-4637-9b85-8531e73e169b,Conservative,23512.36694157253,24906.02825124724,148260.46166607412
a1283c4d-4302-404a-9bb3-9e8a478cf34d,Conservative,47537.643982358,141501.28316440544,145951.4899737495
e518a443-e88a-4acf-92f0-1d66e829ba98,Conservative,55316.05398128504,78325.53793942544,119139.05436624518
dd400a4a-9844-4394-9ae3-69bc4bdc65f5,Balanced,76938.04591958942,78971.60543576514,116888.75890058404
90f7f45b-9b53-419c-976c-b7649da47460,Conservative,45273.02791216521,74250.63155151179,108992.77818143608
ee4d8154-b74b-4434-b9b0-f652ca73b4b2,Conservative,93400.37888582954,107034.13393660406,108278.1967127632
9011d36e-ee52-4f0c-8c60-fbed53013630,Balanced,55418.51967799136,81515.49061138781,137393.9854056203
53898601-4d11-4ba6-b815-938e01c68034,Balanced,57580.46472376655,102741.32166035523,130612.01047828318
0b657616-eff7-4d44-85fd-d1d3c1af3649,Conservative,21868.20423413025,66008.86379553674,122753.1513795771
f1ff885a-0e44-40fe-90bb-cd25a84d9d25,Balanced,44035.07302419192,93761.74418864801,116708.01176197651
6877dd3d-7393-495f-b680-67f3dd2d363f,Balanced,88205.49462218209,118676.49787803403,144553.03415766248
954cb3b5-1ada-42c1-b835-cb7fb515cb2b,Aggressive,52730.422231552184,134893.560732311,149826.86341607993
7764c1fb-23e5-4686-a523-16e021f9c2fc,Balanced,34081.11544449097,54470.29217217923,128539.88239514592
730102b8-6a2a-43aa-9b93-9202fcf802f9,Aggressive,103121.24736535858,103312.84806258454,142225.16094777855
2f9c668c-1461-4807-839e-66614ad8b641,Balanced,42695.0372928533,107600.60689871089,121759.47811131789
34e2c3ef-fbfc-4f7a-abeb-1ac496014cab,Balanced,22287.878966444805,41074.528860658495,134282.4387214245
954733cc-b8e8-432f-ae4d-4f61c979328f,Balanced,16985.83943653147,38594.07824676306,131077.41920168058
1e811d2e-e47f-4611-a4ec-c1d355f5ed8f,Balanced,86423.88831483871,134391.0300591515,143133.8855594898
5cdb8592-47b8-4172-8e9d-9acd1b8e9b90,Balanced,20805.232440495136,51955.86082092055,108792.08712574892
53ab73ba-cc04-40b9-bb77-d362e9ecc9e9,Balanced,41415.623521543435,45676.96465865715,52886.52530036978
071025f8-7a65-4ed2-ac85-bc005b7f1bb0,Aggressive,74405.5126434775,114767.44495591849,129559.17409817174
f43c91df-b98a-4ed4-abdc-59b9fda01cae,Balanced,22705.166364905355,56833.95382881155,95283.61900021044
386b5fe4-43dc-4931-b7cf-6a5f60257204,Conservative,59248.63229048786,74171.67769516038,75630.30978991838
2adb365d-21a2-41f4-9d44-52e6663eb6c3,Balanced,50848.31488683923,99138.08858956357,117495.52563209973
7b92cf3d-44fe-4e12-a2fd-b13c9931716d,Aggressive,19215.45257322251,64801.5001867244,70092.41122049643
1b4ee655-71a3-4081-939c-2b448e22961b,Balanced,32410.293597817934,100223.10004733589,106532.0173583881
f8e27950-22ca-43e8-9765-52828ed25375,Conservative,51098.21902281739,60701.27121362522,124731.64213174986
67556947-c8c9-4d95-abeb-4c4c66bef730,Balanced,21585.292682465377,24364.31749129262,37487.23750836376
db36330b-8305-49b1-b917-6bfe9eedc19f,Balanced,58996.24604157764,72123.82008548932,146416.5754609757
ce840d50-71f6-4d10-a543-59cd7f6da05d,Conservative,36287.84485781772,103569.7529548007,141784.01960910222
349d4c74-7800-4598-9b0e-a75130cdbc81,Conservative,99445.6655476625,121658.45590431012,147779.54932376064
8839884b-c538-418f-a809-47e4ac7bb9f6,Aggressive,54937.32238154033,59812.2135106248,120551.76921595071
ad83aa29-6cef-4e4e-b9ce-aa046d2d051c,Conservative,73893.68886504127,81757.60111138874,129860.51724250712
f7ab46f6-8d87-4b47-ae4b-4cc7c2e5b1d5,Conservative,20738.34245710707,24748.951022165194,48639.113400086746
07613ba8-7f95-4a62-99f3-6a501c23fa69,Balanced,44980.61340182123,94219.98644301854,109327.53228114244
f0f63537-f4c1-422f-9f15-e494bfaf3d88,Balanced,67490.18428544562,74313.83753349415,88802.96684725054
dcb5e21d-1b5b-45b7-9be3-7ec492796a54,Balanced,49914.65224554242,69355.15376026326,97227.590265062
bc8ebb2e-cb5d-469b-b965-d54cb8964d8f,Balanced,39829.553713571906,43091.09322703516,141035.33802901447
218d77ca-f5bd-4dd8-8648-f20c3c558ff5,Balanced,34891.2865154395,86804.65797178881,107811.97415825017
a2d316ec-939e-4050-85e7-3bdfbcee59a2,Balanced,70632.05757654144,129532.08629348509,134681.7707501137
8470be02-07aa-4311-8eae-d622f0a3d153,Balanced,59224.4001674656,64120.75445603783,127023.87302267135
08ded748-c632-4126-8361-0917d45f34b5,Aggressive,53685.27133462194,65170.36505875117,98824.86119086853
77124842-107d-4d7d-b58b-5da786082ad5,Aggressive,36157.99232918899,98115.30669956293,106117.70063181719
8381a2cb-8f5d-45d6-937f-e83e96e66ea4,Aggressive,81623.87067186846,85767.61324178003,142811.000169367
fd28261e-fec0-4d65-9138-5ed68fb3969c,Conservative,36858.26339206297,109575.02310865509,149310.08345064594
86483fd4-7c67-436a-bb97-4e53bca4c666,Balanced,106722.62320927369,112762.9336226949,147229.29382860873
cce0ad36-944e-4a3e-9677-e8a12d068c14,Conservative,105258.35270092545,116987.6251447379,122243.16578515312
f9cc7203-54d6-4cac-aa12-10e9a25d6430,Balanced,17888.56501956681,136290.72182910092,147032.4929287219
f2557a54-2d98-43b9-9b01-8951caafcf2a,Balanced,29760.2016481315,97937.96728625022,100121.21819499208
a723cca4-f58b-466c-ba02-b65d68dfd6bd,Conservative,22777.440250106305,33471.82719081436,98678.10669881877
e4aa6fcd-df92-420a-ad6f-b159c37940e8,Aggressive,54363.30424504516,77820.97774832087,79247.42841450343
84c63881-9f08-4baa-8d98-b0a41c33c1be,Aggressive,47812.29119492137,62827.50492726633,88560.89141995816
eadd6a56-1cc8-4ae8-87b3-4fb6a3ebad8b,Conservative,58907.720923786095,83775.75811314405,136605.83078952247
988ed0f8-9276-4ef7-80bf-63446686556b,Balanced,113510.25947687714,135689.72433514544,145905.751963349
eeac9600-3748-4326-ae1d-ec978dcf6218,Balanced,89976.96475692875,127646.43772616576,144008.75297671795
5a1e7ff1-6266-4128-8eed-5486bd1098a1,Balanced,71134.68440892291,100360.80120792474,117885.74847088498
5b99a010-beec-4a30-be8a-dfe1a66f5160,Conservative,65948.21058535282,85513.81827689531,103153.95661832216
cbbc2e9d-0218-4f6f-8ccc-b0b9388c0032,Aggressive,63013.35064394386,75817.48584813596,132665.83035096878
cdb6a5a9-dd46-4638-9b98-51fb6ad6b996,Balanced,111887.13977622148,132427.687759267,147842.62806509933
434d4e7a-a5f1-4e36-9625-e23260b1de92,Conservative,96532.1095200415,100210.43113352367,128987.48706468742
89c70de6-0971-440d-a495-550bb5217e38,Conservative,36259.26421225172,39297.66378832341,135136.10541976956
5b2aa041-aede-46f1-b7cb-08c616c4f5e4,Conservative,23217.321370965867,23545.05422752219,89271.70093659952
deb9bc06-5184-459a-b161-a0ad06a428b8,Conservative,36456.249870150925,67461.10317278175,96107.69282418207
551875c5-a1f0-4d1e-a204-f0dc5c742bcc,Conservative,99059.59521047692,101628.83826311733,117559.3259193544
3305a54e-5c5d-41a6-8445-ecde106689bc,Conservative,63386.68208686184,109384.81828159845,143259.26200618403
fb2a5b59-6b2a-4ed4-ad35-d46eb8fee6ae,Balanced,16671.572061660034,137480.24316840377,145954.96503243112
55029c55-9326-41a6-8384-32460dd015cc,Conservative,45326.49332248424,72571.02258831673,72875.63199209952
9c71f252-d77c-40cd-b117-8267b2e7d124,Balanced,52783.994493863414,103951.0412584751,126952.88603602492
